match_key,kickoff_utc,t_lock,t_ko,stage,home,away,home_score,away_score,outcome,kalshi_event_ticker,pm_event_slug,ai_lock_p_home,ai_lock_p_draw,ai_lock_p_away,ai_lock_raw_sum,ai_lock_brier,ai_lock_log_loss,pm_lock_p_home,pm_lock_p_draw,pm_lock_p_away,pm_lock_raw_sum,pm_lock_brier,pm_lock_log_loss,pm_ko_p_home,pm_ko_p_draw,pm_ko_p_away,pm_ko_raw_sum,pm_ko_brier,pm_ko_log_loss,kalshi_lock_p_home,kalshi_lock_p_draw,kalshi_lock_p_away,kalshi_lock_raw_sum,kalshi_lock_brier,kalshi_lock_log_loss,kalshi_ko_p_home,kalshi_ko_p_draw,kalshi_ko_p_away,kalshi_ko_raw_sum,kalshi_ko_brier,kalshi_ko_log_loss
2026-06-14T23:00:00+00:00|Ivory Coast|Ecuador,2026-06-14T23:00:00+00:00,2026-06-14T06:10:00+00:00,2026-06-14T22:55:00+00:00,group,Ivory Coast,Ecuador,1,0,home,KXWCGAME-26JUN14CIVECU,fifwc-civ-ecu-2026-06-14,0.1265,0.226,0.6475,1.0,1.2333344999999998,2.0675129708145623,0.2964824120603015,0.32663316582914576,0.3768844221105528,0.995,0.743668089189667,1.215767380818773,0.28643216080402006,0.33668341708542715,0.3768844221105528,0.995,0.7645766521047449,1.2502535568899424,0.2878048780487805,0.326829268292683,0.38536585365853665,1.025,0.7625461035098157,1.2454725352326885,0.28078817733990147,0.33004926108374383,0.38916256157635465,1.0150000000000001,0.7776456599286563,1.270154711207237
2026-06-15T02:00:00+00:00|Sweden|Tunisia,2026-06-15T02:00:00+00:00,2026-06-14T06:10:00+00:00,2026-06-15T01:55:00+00:00,group,Sweden,Tunisia,5,1,home,KXWCGAME-26JUN14SWETUN,fifwc-swe-tun-2026-06-14,0.4007,0.2818,0.3175,1.0,0.5393779799999999,0.9145422613400381,0.5024875621890547,0.2736318407960199,0.22388059701492535,1.0050000000000001,0.3725155317937675,0.6881843912178164,0.507537688442211,0.28643216080402006,0.20603015075376882,0.995,0.36701093406732155,0.678184307883233,0.5124378109452736,0.2736318407960199,0.21393034825870644,1.0050000000000001,0.35835746639934657,0.66857591982944,0.5175879396984924,0.2864321608040201,0.19597989949748743,0.9950000000000001,0.35317289967425075,0.6585758364948568
2026-06-15T16:00:00+00:00|Spain|Cape Verde,2026-06-15T16:00:00+00:00,2026-06-15T06:10:00+00:00,2026-06-15T15:55:00+00:00,group,Spain,Cape Verde,0,0,draw,KXWCGAME-26JUN15ESPCPV,fifwc-esp-cvi-2026-06-15,0.8776,0.103,0.0194,1.0,1.57516712,2.2730262907525014,0.9118086696562032,0.0637767812655705,0.024414549078226207,1.0035,1.7085050355643636,2.752366084876721,0.8994974874371859,0.07085427135678392,0.02964824120603015,0.995,1.6732865331683544,2.6471300273403697,0.91044776119403,0.0646766169154229,0.02487562189054727,1.005,1.7043637533724416,2.738355550597539,0.9187817258883249,0.055837563451776644,0.025380710659898477,0.9850000000000001,1.7362467468886085,2.8853084559396183
2026-06-15T19:00:00+00:00|Belgium|Egypt,2026-06-15T19:00:00+00:00,2026-06-15T06:10:00+00:00,2026-06-15T18:55:00+00:00,group,Belgium,Egypt,1,1,draw,KXWCGAME-26JUN15BELEGY,fifwc-bel-egy-2026-06-15,0.5079,0.267,0.2251,1.0,0.8459214200000001,1.3205066205818874,0.6119402985074628,0.2338308457711443,0.15422885572139305,1.005,0.985272641766293,1.453157306349017,0.6582914572864322,0.21608040201005024,0.12562814070351758,0.995,1.063660008585642,1.53210470903093,0.6019900497512438,0.2338308457711443,0.16417910447761197,1.005,0.9763619712383357,1.453157306349017,0.642512077294686,0.2270531400966183,0.13043478260869565,1.0350000000000001,1.0272818502182082,1.4825711915553106
2026-06-15T22:00:00+00:00|Saudi Arabia|Uruguay,2026-06-15T22:00:00+00:00,2026-06-15T06:10:00+00:00,2026-06-15T21:55:00+00:00,group,Saudi Arabia,Uruguay,1,1,draw,KXWCGAME-26JUN15KSAURU,fifwc-ksa-ury-2026-06-15,0.13071307130713072,0.2286228622862286,0.6406640664066406,0.9999,1.0225590415827261,1.4756815226210935,0.11557788944723617,0.22613065326633164,0.6582914572864321,0.9950000000000001,1.0455796570793667,1.4866423349541726,0.12437810945273634,0.2338308457711443,0.6417910447761195,1.005,1.01438083215762,1.453157306349017,0.11442786069651742,0.2238805970149254,0.6616915422885573,1.005,1.0532907601297,1.4966424182887559,0.12437810945273634,0.2338308457711443,0.6417910447761195,1.005,1.01438083215762,1.453157306349017
2026-06-16T01:00:00+00:00|Iran|New Zealand,2026-06-16T01:00:00+00:00,2026-06-15T06:10:00+00:00,2026-06-16T00:55:00+00:00,group,Iran,New Zealand,2,2,draw,KXWCGAME-26JUN15IRINZL,fifwc-irn-nzl-2026-06-15,0.569,0.2518,0.1792,1.0,0.9156768799999999,1.37912015737189,0.5024875621890547,0.28358208955223874,0.21393034825870644,1.0050000000000001,0.811514566471127,1.260253640224526,0.5124378109452736,0.28358208955223874,0.20398009950248752,1.0050000000000001,0.8174550134897651,1.260253640224526,0.5073891625615763,0.28078817733990147,0.21182266009852213,1.0150000000000001,0.8195782474702127,1.270154711207237,0.5223880597014925,0.2736318407960199,0.20398009950248755,1.0050000000000001,0.8421078686171133,1.295971722826605
2026-06-16T19:00:00+00:00|France|Senegal,2026-06-16T19:00:00+00:00,2026-06-16T06:10:00+00:00,2026-06-16T18:55:00+00:00,group,France,Senegal,3,1,home,KXWCGAME-26JUN16FRASEN,fifwc-fra-sen-2026-06-16,0.5921,0.2452,0.1627,1.0,0.25297674000000003,0.5240797394444067,0.6517412935323385,0.2139303482587065,0.13432835820895525,1.005,0.18509442835573367,0.428107584857924,0.6517412935323385,0.2139303482587065,0.13432835820895525,1.005,0.18509442835573367,0.428107584857924,0.6517412935323385,0.2139303482587065,0.13432835820895525,1.005,0.18509442835573367,0.428107584857924,0.6551724137931034,0.21182266009852213,0.1330049261083744,1.0150000000000001,0.18146521390958287,0.4228568508200336
2026-06-16T22:00:00+00:00|Iraq|Norway,2026-06-16T22:00:00+00:00,2026-06-16T06:10:00+00:00,2026-06-16T21:55:00+00:00,group,Iraq,Norway,1,4,away,KXWCGAME-26JUN16IRQNOR,fifwc-irq-nor-2026-06-16,0.1274,0.2265,0.6461,1.0,0.19277822,0.4368009884180173,0.05527638190954774,0.1256281407035176,0.8190954773869347,0.9949999999999999,0.05156435443549406,0.19955462391773007,0.06467661691542288,0.1442786069651741,0.7910447761194029,1.0050000000000001,0.068661666790426,0.2344007058388443,0.06532663316582914,0.12562814070351758,0.8090452261306532,0.9950000000000001,0.05651372440089898,0.21190045974002947,0.07389162561576355,0.14285714285714285,0.7832512315270935,1.0150000000000001,0.0728481642359679,0.2443017768215559
2026-06-17T01:00:00+00:00|Argentina|Algeria,2026-06-17T01:00:00+00:00,2026-06-16T06:10:00+00:00,2026-06-17T00:55:00+00:00,group,Argentina,Algeria,3,0,home,KXWCGAME-26JUN16ARGDZA,fifwc-arg-alg-2026-06-16,0.6294,0.2327,0.1379,1.0,0.21051006,0.46298829435183064,0.691542288557214,0.20398009950248758,0.10447761194029852,1.005,0.1476696121383134,0.3688309749283839,0.6318407960199006,0.2338308457711443,0.13432835820895525,1.005,0.20826217172842248,0.4591178216004843,0.691542288557214,0.2039800995024876,0.10447761194029853,1.005,0.1476696121383134,0.3688309749283839,0.6318407960199006,0.2338308457711443,0.13432835820895525,1.005,0.20826217172842248,0.4591178216004843
2026-06-17T04:00:00+00:00|Austria|Jordan,2026-06-17T04:00:00+00:00,2026-06-16T06:10:00+00:00,2026-06-17T03:55:00+00:00,group,Austria,Jordan,3,1,home,KXWCGAME-26JUN17AUTJOR,fifwc-aut-jor-2026-06-17,0.4537,0.2764,0.2699,1.0,0.44768666,0.7903190923122189,0.7185929648241206,0.17587939698492464,0.10552763819095479,0.9949999999999999,0.12125956415242041,0.33046019446458513,0.6984924623115578,0.19597989949748745,0.10552763819095479,0.9949999999999999,0.14045099871215372,0.3588308915938006,0.7213930348258707,0.17412935323383086,0.10447761194029853,1.005,0.11885844409791835,0.3265711656385013,0.6945812807881774,0.20197044334975373,0.10344827586206899,1.015,0.14477419981072095,0.364446088663619
