team,ai_prob,market_prob,edge,edge_pct,direction,half_kelly,models_agree,strength
Spain,0.3019,0.1655,0.1364,13.64,BUY,0.0817,0,edge
Portugal,0.0184,0.0825,-0.0641,-6.41,SELL,0.0,0,edge
Brazil,0.0319,0.0915,-0.0596,-5.96,SELL,0.0,0,edge
Ecuador,0.0601,0.0075,0.0526,5.26,BUY,0.0265,0,edge
England,0.065,0.1135,-0.0485,-4.85,SELL,0.0,0,edge
Argentina,0.1339,0.0855,0.0484,4.84,BUY,0.0264,0,edge
France,0.1256,0.1735,-0.0479,-4.79,SELL,0.0,0,edge
Germany,0.019,0.0515,-0.0325,-3.25,SELL,0.0,0,edge
