team,ai_prob,market_prob,edge,edge_pct,direction,half_kelly,models_agree,strength
Spain,0.3019,0.1675,0.1344,13.44,BUY,0.0807,0,edge
Portugal,0.0184,0.1005,-0.0821,-8.21,SELL,0.0,0,edge
Brazil,0.0319,0.0895,-0.0576,-5.76,SELL,0.0,0,edge
Ecuador,0.0601,0.0085,0.0516,5.16,BUY,0.026,0,edge
England,0.065,0.1125,-0.0475,-4.75,SELL,0.0,0,edge
Argentina,0.1339,0.0865,0.0474,4.74,BUY,0.0259,0,edge
France,0.1256,0.1695,-0.0439,-4.39,SELL,0.0,0,edge
Germany,0.019,0.0515,-0.0325,-3.25,SELL,0.0,0,edge
